,time,temperature,humidity
440,1575028395.7877212,2.0,74.6
441,1575028458.3792279,2.0,74.03333333333333
442,1575028520.971205,2.0,74.06666666666666
443,1575028583.562492,2.0,74.83333333333333
444,1575028646.155571,2.0,75.0
445,1575028708.750201,2.0,75.5
446,1575028771.3388028,2.0,75.56666666666666
447,1575028833.922723,2.0,75.0
448,1575028896.5072231,2.0,75.0
449,1575028959.095025,2.1,75.0
450,1575029021.680536,2.7666666666666666,75.0
451,1575029084.269566,3.0,74.1
452,1575029146.8574471,3.0,74.0
453,1575029209.4443278,3.0,73.46666666666667
454,1575029272.035797,3.0,73.0
455,1575029334.623618,3.0,73.0
456,1575029397.2152052,2.6,73.2
457,1575029459.800243,2.0,74.0
458,1575029522.389262,2.0,73.3
459,1575029584.978627,2.0,73.8
460,1575029647.566488,2.2,74.43333333333334
461,1575029710.156965,3.0,73.36666666666666
462,1575029772.7491221,2.8333333333333335,73.13333333333334
463,1575029835.3350651,2.0,74.6
464,1575029899.373563,2.2666666666666666,74.66666666666667
465,1575029960.518786,2.2,74.6
466,1575030023.108422,2.0,75.2
467,1575030085.702874,2.0,76.0
468,1575030148.2926528,2.0,76.0
469,1575030210.883446,2.0,76.0
470,1575030273.4727368,2.0,76.03333333333333
471,1575030336.062669,2.0,76.0
472,1575030398.653438,2.0,76.1
473,1575030461.241372,2.0,76.46666666666667
474,1575030523.8319118,2.0,76.8
475,1575030586.422193,2.0,76.43333333333334
476,1575030649.0124302,2.0,77.0
477,1575030711.602533,2.0,76.56666666666666
478,1575030774.196551,2.0,76.83333333333333
479,1575030836.794085,2.0,77.0
480,1575030899.394506,2.0,77.03333333333333
481,1575030961.996246,2.0,77.5
482,1575031024.595877,2.0,77.0
483,1575031087.193994,2.0,77.0
484,1575031149.7923071,2.0,77.0
485,1575031212.391192,2.0,77.0
486,1575031274.988708,2.0,77.0
487,1575031337.584815,2.0,77.0
488,1575031400.1840858,2.0,77.0
489,1575031462.779355,2.0,76.3
490,1575031525.374465,2.0,76.56666666666666
491,1575031587.971811,2.0,76.53333333333333
492,1575031650.5669188,2.0,77.0
493,1575031713.164174,2.0,76.9
494,1575031775.75979,2.0,76.33333333333333
495,1575031838.354901,2.0,76.0
496,1575031900.949002,2.0,76.0
497,1575031963.543731,2.0,76.0
498,1575032026.139778,2.0,76.0
499,1575032088.732699,2.0,75.46666666666667
500,1575032151.3257608,2.0,75.9
501,1575032213.919647,2.0,75.13333333333334
502,1575032276.5145109,2.0,75.26666666666667
503,1575032339.108142,2.0,74.63333333333334
504,1575032401.701609,2.566666666666667,74.2
505,1575032464.292788,2.1,74.0
506,1575032526.888578,2.033333333333333,74.4
507,1575032589.4811962,2.0,75.0
508,1575032652.073926,2.066666666666667,75.0
509,1575032714.670488,2.2,74.36666666666666
510,1575032777.262548,2.0,75.0
511,1575032839.8584769,2.0,75.23333333333333
512,1575032902.444765,2.0,76.0
513,1575032965.0303679,2.0,75.8
514,1575033027.617201,2.0,75.66666666666667
515,1575033090.2072241,2.0,75.76666666666667
516,1575033152.79402,2.0,75.13333333333334
517,1575033215.384758,2.0,75.0
518,1575033277.9742131,2.0,75.0
519,1575033340.57803,2.0,75.0
520,1575033403.15448,2.0,75.1
521,1575033465.743702,2.0,75.03333333333333
522,1575033528.3360689,2.0,75.0
523,1575033590.929345,2.0,74.8
524,1575033653.5201118,2.0,74.33333333333333
525,1575033716.10868,2.0,74.0
526,1575033778.697592,2.0,74.0
527,1575033841.28932,2.0,74.0
528,1575033903.879124,2.066666666666667,74.0
529,1575033966.468961,2.466666666666667,74.0
530,1575034029.061598,2.0,74.23333333333333
531,1575034091.6528301,2.0,75.0
532,1575034154.243286,2.0,74.76666666666667
533,1575034216.833901,2.0,74.83333333333333
534,1575034279.4277241,2.0,75.76666666666667
535,1575034342.015223,2.0,76.0
536,1575034404.604528,2.0,76.0
537,1575034467.194592,2.0,76.0
538,1575034529.782083,2.0,75.43333333333334
539,1575034592.373659,2.0,75.0
540,1575034654.966849,2.0,75.4
541,1575034717.557892,2.0,75.96666666666667
542,1575034780.1446009,2.0,76.0
543,1575034842.7357788,2.0,76.0
544,1575034905.326685,2.0,76.26666666666667
545,1575034967.915319,2.0,76.4
546,1575035030.505109,2.0,76.66666666666667
547,1575035093.09763,2.0,76.46666666666667
548,1575035155.690623,2.0,76.0
549,1575035218.281297,2.0,76.1
550,1575035280.867843,2.0,76.03333333333333
551,1575035343.459481,2.0,76.0
552,1575035406.051598,2.0,76.0
553,1575035468.640087,2.0,75.33333333333333
554,1575035531.232228,2.0,75.9
555,1575035593.823321,2.0,75.73333333333333
556,1575035656.415004,2.0,75.0
557,1575035719.007148,2.0,75.0
558,1575035781.594824,2.0,74.5
559,1575035844.187358,2.0,74.96666666666667
560,1575035906.781102,2.0,75.5
561,1575035969.373486,2.0,75.96666666666667
562,1575036031.964015,2.0,76.03333333333333
563,1575036094.552827,2.0,75.76666666666667
564,1575036157.143866,2.0,75.8
565,1575036219.734535,2.0,75.23333333333333
566,1575036282.325152,2.0,75.03333333333333
567,1575036344.916349,2.0,75.03333333333333
568,1575036407.506336,2.0,75.2
569,1575036470.099568,2.0,75.33333333333333
570,1575036532.6902778,2.0,75.13333333333334
571,1575036595.282259,2.0,75.13333333333334
572,1575036657.873245,2.0,75.03333333333333
573,1575036720.4652581,2.0,75.0
574,1575036783.056447,2.0,74.9
575,1575036845.647321,2.0,74.9
576,1575036908.2383661,2.0,74.83333333333333
577,1575036970.830914,2.0,74.0
578,1575037033.424203,2.0,74.0
579,1575037096.014224,2.0,74.0
580,1575037158.6083949,2.0,73.73333333333333
581,1575037221.201293,2.0,74.03333333333333
582,1575037283.793804,2.0,73.8
583,1575037346.3824039,2.0,73.66666666666667
584,1575037408.974861,2.0,74.0
585,1575037471.566968,2.0,74.63333333333334
586,1575037534.1591961,2.0,74.66666666666667
587,1575037596.7518241,2.0,74.0
588,1575037659.340659,2.0,74.33333333333333
589,1575037721.936438,2.0,74.33333333333333
590,1575037784.528034,2.0,74.3
591,1575037847.121056,2.0,74.03333333333333
592,1575037909.708927,2.0,74.16666666666667
593,1575037972.300774,1.9333333333333333,75.06666666666666
594,1575038034.892453,1.6666666666666667,75.1
595,1575038097.484031,1.8333333333333333,75.53333333333333
596,1575038160.074815,1.8333333333333333,75.83333333333333
597,1575038222.6669462,2.0,75.6
598,1575038285.255266,1.7666666666666666,75.33333333333333
599,1575038347.8462641,1.8666666666666667,75.66666666666667
600,1575038410.437696,1.8,75.06666666666666
601,1575038473.02645,1.7666666666666666,75.2
602,1575038535.6172302,1.9,75.26666666666667
603,1575038598.2087722,1.9666666666666666,75.13333333333334
604,1575038660.800104,2.0,75.13333333333334
605,1575038723.391208,1.9,75.23333333333333
606,1575038785.979992,1.9666666666666666,75.2
607,1575038848.570532,2.0,75.0
608,1575038911.166343,1.6333333333333333,74.93333333333334
609,1575038973.757446,1.0666666666666667,75.03333333333333
610,1575039036.350568,1.4333333333333333,75.43333333333334
611,1575039098.9427528,1.9333333333333333,75.93333333333334
612,1575039161.533609,1.6,75.7
613,1575039224.126581,1.0,75.3
614,1575039286.71913,1.0,75.1
615,1575039349.310482,1.0,75.8
616,1575039411.9021,1.6666666666666667,75.83333333333333
617,1575039474.49078,2.0,75.13333333333334
618,1575039537.08632,2.0,75.0
619,1575039599.677675,1.6666666666666667,75.26666666666667
620,1575039662.267194,2.0,74.93333333333334
621,1575039724.8618538,1.9666666666666666,75.43333333333334
622,1575039787.450324,1.1,75.4
623,1575039850.0425,1.0,75.8
624,1575039912.637463,1.0,76.4
625,1575039975.224834,1.0,76.4
626,1575040037.8200948,1.0,76.4
627,1575040100.411602,1.0,76.83333333333333
628,1575040163.00419,1.0,77.4
629,1575040225.595193,1.0,77.16666666666667
630,1575040288.187323,1.0,76.56666666666666
631,1575040350.779383,1.0,76.56666666666666
632,1575040413.370962,1.0,76.96666666666667
633,1575040475.966145,1.0,77.2
634,1575040538.558709,1.0,77.5
635,1575040601.145638,1.0,77.4
636,1575040663.737257,1.0,78.36666666666666
637,1575040726.329427,1.0,78.9
638,1575040788.920134,1.0,78.83333333333333
639,1575040851.511506,1.0,78.46666666666667
640,1575040914.1026359,1.0,78.13333333333334
641,1575040976.692204,1.0,77.63333333333334
642,1575041039.283253,1.0,77.5
643,1575041101.875468,1.0,77.13333333333334
644,1575041164.4717631,1.0,76.63333333333334
645,1575041227.064285,1.6,76.56666666666666
646,1575041289.656499,1.1666666666666667,75.66666666666667
647,1575041352.249161,1.1333333333333333,75.93333333333334
648,1575041414.8408132,1.0333333333333334,75.33333333333333
649,1575041477.433263,1.2333333333333334,75.86666666666666
650,1575041540.026438,1.9,76.16666666666667
651,1575041602.617422,2.0,76.1
652,1575041665.209879,2.0,76.2
653,1575041727.797434,2.0,76.16666666666667
654,1575041790.389901,2.0,76.0
655,1575041852.977246,2.0,76.0
656,1575041915.5694392,1.4666666666666666,76.1
657,1575041978.160355,1.2333333333333334,76.1
658,1575042040.7531278,1.8666666666666667,76.86666666666666
659,1575042103.3451529,1.9666666666666666,76.73333333333333
660,1575042165.937534,2.0,76.73333333333333
661,1575042228.529136,1.6666666666666667,76.46666666666667
662,1575042291.1200302,1.9,76.9
663,1575042353.7118108,2.0,76.13333333333334
664,1575042416.299804,2.0,76.0
665,1575042478.887269,2.0,76.06666666666666
666,1575042541.478981,2.0,76.13333333333334
667,1575042604.0671382,2.0,76.13333333333334
668,1575042666.658781,2.0,76.56666666666666
669,1575042729.246561,2.0,76.93333333333334
670,1575042791.8385901,2.0,76.96666666666667
671,1575042854.430048,2.0,76.43333333333334
672,1575042917.0176609,2.0,76.0
673,1575042979.610275,2.0,75.26666666666667
674,1575043042.198145,2.0,75.46666666666667
675,1575043104.78765,2.0,75.16666666666667
676,1575043167.3721151,2.0,75.0
677,1575043229.961025,2.0,74.86666666666666
678,1575043292.54744,2.0,75.0
679,1575043355.133708,2.0,75.0
680,1575043417.724384,2.0,75.0
681,1575043480.312044,2.0,74.66666666666667
682,1575043542.900356,2.0,74.7
683,1575043605.488328,2.0,74.5
684,1575043668.0779939,2.0,75.0
685,1575043730.665577,2.433333333333333,74.43333333333334
